segment_id,segment_name,date,total_attempts_on_date,daily_attempts,athlete_count
35457806,"Snail trail",2025-11-14,34455,5,4004
11559698,"Labyrinth 2016 - down",2025-11-14,21884,1,3047
35512175,"Double Happy",2025-11-14,1473,0,389
3385864,"banker",2025-11-14,20487,0,3516
9230928,"Jungle Scout Up",2025-11-14,21860,1,3382
27751723,"Mohaka Meander south",2025-11-14,3224,1,769
27751719,"Mohaka Meander north",2025-11-14,3304,3,592
1752652,"491",2025-11-14,16671,0,2446
22616278,"Pavlova",2025-11-14,1576,0,440
3385865,"B-line Ext",2025-11-14,21433,0,2725
33496074,"Dig This",2025-11-14,945,1,353
11890472,"Te Whiti Riser",2025-11-14,12907,0,1673
1752667,"Nga Tuna",2025-11-14,20437,1,2508
17193656,"Second Star 2018",2025-11-14,5437,1,1055
22324740,"Superplus Gracefield exit full",2025-11-14,11005,7,1774
22324737,"Lower Superplus to gracefield rd",2025-11-14,10915,7,1518
35587315,"Gingernuts and Towai Traverse",2025-11-14,2961,0,821
1752602,"Towai Traverse",2025-11-14,7604,0,1290
2716897,"Towai Traverse Climb",2025-11-14,8321,1,1316
14931000,"Top of Te Whiti to Towai",2025-11-14,36249,8,3180
8760918,"Spoonhill + Scrims",2025-11-14,1618,0,513
35338309,"Fade To Black",2025-11-14,2157,0,518
5741040,"Freewheel, trig to 4wd",2025-11-15,43323,27,4659
35457806,"Snail trail",2025-11-15,34471,16,4005
11559698,"Labyrinth 2016 - down",2025-11-15,21891,7,3048
35512175,"Double Happy",2025-11-15,1479,6,390
3385864,"banker",2025-11-15,20489,2,3517
27751723,"Mohaka Meander south",2025-11-15,3227,3,769
27751719,"Mohaka Meander north",2025-11-15,3320,16,593
1752652,"491",2025-11-15,16674,3,2446
22616278,"Pavlova",2025-11-15,1576,0,440
3385865,"B-line Ext",2025-11-15,21440,7,2725
33496074,"Dig This",2025-11-15,945,0,353
11890472,"Te Whiti Riser",2025-11-15,12908,1,1673
1752667,"Nga Tuna",2025-11-15,20439,2,2509
17193656,"Second Star 2018",2025-11-15,5451,14,1056
22324740,"Superplus Gracefield exit full",2025-11-15,11014,9,1774
22324737,"Lower Superplus to gracefield rd",2025-11-15,10924,9,1518
35587315,"Gingernuts and Towai Traverse",2025-11-15,2963,2,822
1752602,"Towai Traverse",2025-11-15,7606,2,1290
2716897,"Towai Traverse Climb",2025-11-15,8322,1,1316
14931000,"Top of Te Whiti to Towai",2025-11-15,36261,12,3181
35338309,"Fade To Black",2025-11-15,2158,1,519
5741040,"Freewheel, trig to 4wd",2025-11-16,43338,15,4659
35457806,"Snail trail",2025-11-16,34478,7,4006
11559698,"Labyrinth 2016 - down",2025-11-16,21889,0,3048
35512175,"Double Happy",2025-11-16,1486,7,390
3385864,"banker",2025-11-16,20490,1,3518
9230928,"Jungle Scout Up",2025-11-16,21866,6,3384
27751723,"Mohaka Meander south",2025-11-16,3229,2,769
27751719,"Mohaka Meander north",2025-11-16,3330,10,596
1752652,"491",2025-11-16,16675,1,2446
22616278,"Pavlova",2025-11-16,1576,0,440
3385865,"B-line Ext",2025-11-16,21449,9,2725
33496074,"Dig This",2025-11-16,950,5,351
11890472,"Te Whiti Riser",2025-11-16,12909,1,1673
1752667,"Nga Tuna",2025-11-16,20440,1,2509
17193656,"Second Star 2018",2025-11-16,5453,2,1058
22324740,"Superplus Gracefield exit full",2025-11-16,11024,10,1775
22324737,"Lower Superplus to gracefield rd",2025-11-16,10935,11,1519
35587315,"Gingernuts and Towai Traverse",2025-11-16,2963,0,822
1752602,"Towai Traverse",2025-11-16,7605,0,1290
2716897,"Towai Traverse Climb",2025-11-16,8324,2,1316
14931000,"Top of Te Whiti to Towai",2025-11-16,36278,17,3183
8760918,"Spoonhill + Scrims",2025-11-16,1618,0,513
35338309,"Fade To Black",2025-11-16,2161,3,520
5741040,"Freewheel, trig to 4wd",2025-11-17,43347,9,4657
35457806,"Snail trail",2025-11-17,34482,4,4004
11559698,"Labyrinth 2016 - down",2025-11-17,21890,1,3048
35512175,"Double Happy",2025-11-17,1489,3,390
3385864,"banker",2025-11-17,20494,4,3517
9230928,"Jungle Scout Up",2025-11-17,21866,0,3384
27751723,"Mohaka Meander south",2025-11-17,3232,3,769
27751719,"Mohaka Meander north",2025-11-17,3331,1,596
1752652,"491",2025-11-17,16675,0,2446
22616278,"Pavlova",2025-11-17,1576,0,440
3385865,"B-line Ext",2025-11-17,21451,2,2725
33496074,"Dig This",2025-11-17,950,0,351
11890472,"Te Whiti Riser",2025-11-17,12910,1,1673
1752667,"Nga Tuna",2025-11-17,20444,4,2509
17193656,"Second Star 2018",2025-11-17,5454,1,1058
22324740,"Superplus Gracefield exit full",2025-11-17,11029,5,1775
22324737,"Lower Superplus to gracefield rd",2025-11-17,10940,5,1519
35587315,"Gingernuts and Towai Traverse",2025-11-17,2963,0,822
1752602,"Towai Traverse",2025-11-17,7606,1,1290
2716897,"Towai Traverse Climb",2025-11-17,8324,0,1316
14931000,"Top of Te Whiti to Towai",2025-11-17,36289,11,3183
8760918,"Spoonhill + Scrims",2025-11-17,1618,0,513
35338309,"Fade To Black",2025-11-17,2162,1,520
5741040,"Freewheel, trig to 4wd",2025-11-18,43361,14,4657
35457806,"Snail trail",2025-11-18,34493,11,4005
11559698,"Labyrinth 2016 - down",2025-11-18,21890,0,3048
35512175,"Double Happy",2025-11-18,1488,0,390
3385864,"banker",2025-11-18,20495,1,3517
9230928,"Jungle Scout Up",2025-11-18,21879,13,3385
27751723,"Mohaka Meander south",2025-11-18,3232,0,769
27751719,"Mohaka Meander north",2025-11-18,3334,3,596
1752652,"491",2025-11-18,16678,3,2448
22616278,"Pavlova",2025-11-18,1576,0,440
3385865,"B-line Ext",2025-11-18,21452,1,2726
33496074,"Dig This",2025-11-18,949,0,351
11890472,"Te Whiti Riser",2025-11-18,12911,1,1673
1752667,"Nga Tuna",2025-11-18,20447,3,2509
17193656,"Second Star 2018",2025-11-18,5458,4,1058
22324740,"Superplus Gracefield exit full",2025-11-18,11031,2,1775
22324737,"Lower Superplus to gracefield rd",2025-11-18,10942,2,1519
35587315,"Gingernuts and Towai Traverse",2025-11-18,2963,0,822
1752602,"Towai Traverse",2025-11-18,7606,0,1290
2716897,"Towai Traverse Climb",2025-11-18,8328,4,1316
14931000,"Top of Te Whiti to Towai",2025-11-18,36295,6,3183
8760918,"Spoonhill + Scrims",2025-11-18,1617,0,513
35338309,"Fade To Black",2025-11-18,2165,3,520
5741040,"Freewheel, trig to 4wd",2025-11-19,43366,5,4656
35457806,"Snail trail",2025-11-19,34496,3,4005
11559698,"Labyrinth 2016 - down",2025-11-19,21892,2,3048
35512175,"Double Happy",2025-11-19,1488,0,390
3385864,"banker",2025-11-19,20495,0,3517
9230928,"Jungle Scout Up",2025-11-19,21880,1,3385
27751723,"Mohaka Meander south",2025-11-19,3233,1,771
27751719,"Mohaka Meander north",2025-11-19,3336,2,596
1752652,"491",2025-11-19,16679,1,2448
22616278,"Pavlova",2025-11-19,1576,0,440
3385865,"B-line Ext",2025-11-19,21455,3,2726
33496074,"Dig This",2025-11-19,949,0,351
11890472,"Te Whiti Riser",2025-11-19,12910,0,1673
1752667,"Nga Tuna",2025-11-19,20448,1,2509
17193656,"Second Star 2018",2025-11-19,5458,0,1058
22324740,"Superplus Gracefield exit full",2025-11-19,11032,1,1775
22324737,"Lower Superplus to gracefield rd",2025-11-19,10943,1,1519
35587315,"Gingernuts and Towai Traverse",2025-11-19,2964,1,822
1752602,"Towai Traverse",2025-11-19,7606,0,1290
2716897,"Towai Traverse Climb",2025-11-19,8328,0,1316
14931000,"Top of Te Whiti to Towai",2025-11-19,36301,6,3183
8760918,"Spoonhill + Scrims",2025-11-19,1617,0,513
35338309,"Fade To Black",2025-11-19,2165,0,520
5741040,"Freewheel, trig to 4wd",2025-11-20,43371,5,4656
35457806,"Snail trail",2025-11-20,34502,6,4005
11559698,"Labyrinth 2016 - down",2025-11-20,21892,0,3048
35512175,"Double Happy",2025-11-20,1488,0,390
3385864,"banker",2025-11-20,20497,2,3517
9230928,"Jungle Scout Up",2025-11-20,21881,1,3386
27751723,"Mohaka Meander south",2025-11-20,3233,0,771
27751719,"Mohaka Meander north",2025-11-20,3342,6,596
1752652,"491",2025-11-20,16679,0,2448
22616278,"Pavlova",2025-11-20,1576,0,440
3385865,"B-line Ext",2025-11-20,21455,0,2726
33496074,"Dig This",2025-11-20,949,0,351
11890472,"Te Whiti Riser",2025-11-20,12909,0,1673
1752667,"Nga Tuna",2025-11-20,20448,0,2509
17193656,"Second Star 2018",2025-11-20,5461,3,1058
22324740,"Superplus Gracefield exit full",2025-11-20,11033,1,1774
22324737,"Lower Superplus to gracefield rd",2025-11-20,10944,1,1519
35587315,"Gingernuts and Towai Traverse",2025-11-20,2964,0,822
1752602,"Towai Traverse",2025-11-20,7606,0,1290
2716897,"Towai Traverse Climb",2025-11-20,8328,0,1316
14931000,"Top of Te Whiti to Towai",2025-11-20,36302,1,3183
8760918,"Spoonhill + Scrims",2025-11-20,1617,0,513
35338309,"Fade To Black",2025-11-20,2165,0,520
5741040,"Freewheel, trig to 4wd",2025-11-21,43365,0,4655
35457806,"Snail trail",2025-11-21,34494,0,4005
11559698,"Labyrinth 2016 - down",2025-11-21,21893,1,3047
35512175,"Double Happy",2025-11-21,1489,1,390
3385864,"banker",2025-11-21,20491,0,3514
9230928,"Jungle Scout Up",2025-11-21,21875,0,3385
27751723,"Mohaka Meander south",2025-11-21,3233,0,771
27751719,"Mohaka Meander north",2025-11-21,3343,1,597
1752652,"491",2025-11-21,16669,0,2446
22616278,"Pavlova",2025-11-21,1576,0,440
3385865,"B-line Ext",2025-11-21,21442,0,2724
33496074,"Dig This",2025-11-21,949,0,351
11890472,"Te Whiti Riser",2025-11-21,12910,1,1673
1752667,"Nga Tuna",2025-11-21,20444,0,2507
17193656,"Second Star 2018",2025-11-21,5461,0,1058
22324740,"Superplus Gracefield exit full",2025-11-21,11037,4,1774
22324737,"Lower Superplus to gracefield rd",2025-11-21,10948,4,1519
35587315,"Gingernuts and Towai Traverse",2025-11-21,2963,0,821
1752602,"Towai Traverse",2025-11-21,7603,0,1288
2716897,"Towai Traverse Climb",2025-11-21,8329,1,1315
14931000,"Top of Te Whiti to Towai",2025-11-21,36303,1,3183
8760918,"Spoonhill + Scrims",2025-11-21,1615,0,512
35338309,"Fade To Black",2025-11-21,2168,3,521
5741040,"Freewheel, trig to 4wd",2025-11-22,43380,15,4655
35457806,"Snail trail",2025-11-22,34493,0,4005
11559698,"Labyrinth 2016 - down",2025-11-22,21897,4,3048
35512175,"Double Happy",2025-11-22,1490,1,390
3385864,"banker",2025-11-22,20497,6,3519
9230928,"Jungle Scout Up",2025-11-22,21880,5,3387
27751723,"Mohaka Meander south",2025-11-22,3235,2,773
27751719,"Mohaka Meander north",2025-11-22,3347,4,597
1752652,"491",2025-11-22,16670,1,2446
22616278,"Pavlova",2025-11-22,1576,0,440
3385865,"B-line Ext",2025-11-22,21448,6,2727
33496074,"Dig This",2025-11-22,949,0,351
11890472,"Te Whiti Riser",2025-11-22,12912,2,1673
1752667,"Nga Tuna",2025-11-22,20445,1,2509
17193656,"Second Star 2018",2025-11-22,5463,2,1058
22324740,"Superplus Gracefield exit full",2025-11-22,11044,7,1777
22324737,"Lower Superplus to gracefield rd",2025-11-22,10955,7,1522
35587315,"Gingernuts and Towai Traverse",2025-11-22,2966,3,823
1752602,"Towai Traverse",2025-11-22,7603,0,1288
2716897,"Towai Traverse Climb",2025-11-22,8333,4,1315
14931000,"Top of Te Whiti to Towai",2025-11-22,36320,17,3183
8760918,"Spoonhill + Scrims",2025-11-22,1615,0,512
35338309,"Fade To Black",2025-11-22,2173,5,523
5741040,"Freewheel, trig to 4wd",2025-11-23,43407,27,4659
35457806,"Snail trail",2025-11-23,34499,6,4005
11559698,"Labyrinth 2016 - down",2025-11-23,21901,4,3048
35512175,"Double Happy",2025-11-23,1500,10,391
3385864,"banker",2025-11-23,20499,2,3519
9230928,"Jungle Scout Up",2025-11-23,21879,0,3387
27751723,"Mohaka Meander south",2025-11-23,3240,5,771
27751719,"Mohaka Meander north",2025-11-23,3352,5,597
1752652,"491",2025-11-23,16672,2,2446
22616278,"Pavlova",2025-11-23,1576,0,440
3385865,"B-line Ext",2025-11-23,21450,2,2727
33496074,"Dig This",2025-11-23,950,1,351
11890472,"Te Whiti Riser",2025-11-23,12915,3,1674
1752667,"Nga Tuna",2025-11-23,20458,13,2509
17193656,"Second Star 2018",2025-11-23,5467,4,1059
22324740,"Superplus Gracefield exit full",2025-11-23,11055,11,1777
22324737,"Lower Superplus to gracefield rd",2025-11-23,10965,10,1522
35587315,"Gingernuts and Towai Traverse",2025-11-23,2976,10,823
1752602,"Towai Traverse",2025-11-23,7606,3,1288
2716897,"Towai Traverse Climb",2025-11-23,8334,1,1315
14931000,"Top of Te Whiti to Towai",2025-11-23,36341,21,3185
8760918,"Spoonhill + Scrims",2025-11-23,1615,0,512
35338309,"Fade To Black",2025-11-23,2189,16,524
5741040,"Freewheel, trig to 4wd",2025-11-24,43407,0,4659
35457806,"Snail trail",2025-11-24,34498,0,4005
11559698,"Labyrinth 2016 - down",2025-11-24,21902,1,3048
35512175,"Double Happy",2025-11-24,1500,0,391
3385864,"banker",2025-11-24,20499,0,3519
9230928,"Jungle Scout Up",2025-11-24,21877,0,3387
27751723,"Mohaka Meander south",2025-11-24,3241,1,774
27751719,"Mohaka Meander north",2025-11-24,3353,1,596
1752652,"491",2025-11-24,16672,0,2446
22616278,"Pavlova",2025-11-24,1576,0,440
3385865,"B-line Ext",2025-11-24,21451,1,2727
33496074,"Dig This",2025-11-24,951,1,352
11890472,"Te Whiti Riser",2025-11-24,12917,2,1674
1752667,"Nga Tuna",2025-11-24,20460,2,2509
17193656,"Second Star 2018",2025-11-24,5467,0,1059
22324740,"Superplus Gracefield exit full",2025-11-24,11055,0,1777
22324737,"Lower Superplus to gracefield rd",2025-11-24,10965,0,1522
35587315,"Gingernuts and Towai Traverse",2025-11-24,2977,1,823
1752602,"Towai Traverse",2025-11-24,7607,1,1288
2716897,"Towai Traverse Climb",2025-11-24,8335,1,1315
14931000,"Top of Te Whiti to Towai",2025-11-24,36341,0,3185
8760918,"Spoonhill + Scrims",2025-11-24,1615,0,512
35338309,"Fade To Black",2025-11-24,2191,2,524
5741040,"Freewheel, trig to 4wd",2025-11-25,43412,5,4659
35457806,"Snail trail",2025-11-25,34501,3,4005
11559698,"Labyrinth 2016 - down",2025-11-25,21903,1,3048
35512175,"Double Happy",2025-11-25,1501,1,392
3385864,"banker",2025-11-25,20500,1,3519
9230928,"Jungle Scout Up",2025-11-25,21877,0,3387
27751723,"Mohaka Meander south",2025-11-25,3242,1,774
27751719,"Mohaka Meander north",2025-11-25,3354,1,596
1752652,"491",2025-11-25,16672,0,2446
22616278,"Pavlova",2025-11-25,1576,0,440
3385865,"B-line Ext",2025-11-25,21452,1,2727
33496074,"Dig This",2025-11-25,951,0,352
11890472,"Te Whiti Riser",2025-11-25,12920,3,1674
1752667,"Nga Tuna",2025-11-25,20461,1,2509
17193656,"Second Star 2018",2025-11-25,5468,1,1060
22324740,"Superplus Gracefield exit full",2025-11-25,11056,1,1777
22324737,"Lower Superplus to gracefield rd",2025-11-25,10967,2,1522
35587315,"Gingernuts and Towai Traverse",2025-11-25,2977,0,823
1752602,"Towai Traverse",2025-11-25,7607,0,1288
2716897,"Towai Traverse Climb",2025-11-25,8335,0,1315
14931000,"Top of Te Whiti to Towai",2025-11-25,36344,3,3185
8760918,"Spoonhill + Scrims",2025-11-25,1615,0,512
35338309,"Fade To Black",2025-11-25,2193,2,524
5741040,"Freewheel, trig to 4wd",2025-11-26,43405,0,4659
35457806,"Snail trail",2025-11-26,34501,0,4005
11559698,"Labyrinth 2016 - down",2025-11-26,21903,0,3048
35512175,"Double Happy",2025-11-26,1505,4,393
3385864,"banker",2025-11-26,20501,1,3519
9230928,"Jungle Scout Up",2025-11-26,21876,0,3387
27751723,"Mohaka Meander south",2025-11-26,3246,4,775
27751719,"Mohaka Meander north",2025-11-26,3357,3,597
1752652,"491",2025-11-26,16670,0,2446
22616278,"Pavlova",2025-11-26,1576,0,440
3385865,"B-line Ext",2025-11-26,21449,0,2727
33496074,"Dig This",2025-11-26,951,0,352
11890472,"Te Whiti Riser",2025-11-26,12919,0,1674
1752667,"Nga Tuna",2025-11-26,20462,1,2510
17193656,"Second Star 2018",2025-11-26,5469,1,1061
22324740,"Superplus Gracefield exit full",2025-11-26,11056,0,1777
22324737,"Lower Superplus to gracefield rd",2025-11-26,10967,0,1522
35587315,"Gingernuts and Towai Traverse",2025-11-26,2977,0,823
1752602,"Towai Traverse",2025-11-26,7605,0,1288
2716897,"Towai Traverse Climb",2025-11-26,8333,0,1315
14931000,"Top of Te Whiti to Towai",2025-11-26,36344,0,3185
8760918,"Spoonhill + Scrims",2025-11-26,1615,0,512
35338309,"Fade To Black",2025-11-26,2190,0,524
5741040,"Freewheel, trig to 4wd",2025-11-27,43405,0,4659
35457806,"Snail trail",2025-11-27,34500,0,4004
11559698,"Labyrinth 2016 - down",2025-11-27,21903,0,3048
35512175,"Double Happy",2025-11-27,1505,0,393
3385864,"banker",2025-11-27,20501,0,3519
9230928,"Jungle Scout Up",2025-11-27,21875,0,3386
27751723,"Mohaka Meander south",2025-11-27,3246,0,775
27751719,"Mohaka Meander north",2025-11-27,3357,0,597
1752652,"491",2025-11-27,16670,0,2446
22616278,"Pavlova",2025-11-27,1576,0,440
3385865,"B-line Ext",2025-11-27,21449,0,2727
33496074,"Dig This",2025-11-27,951,0,352
11890472,"Te Whiti Riser",2025-11-27,12919,0,1674
1752667,"Nga Tuna",2025-11-27,20462,0,2510
17193656,"Second Star 2018",2025-11-27,5469,0,1061
22324740,"Superplus Gracefield exit full",2025-11-27,11056,0,1777
22324737,"Lower Superplus to gracefield rd",2025-11-27,10967,0,1522
35587315,"Gingernuts and Towai Traverse",2025-11-27,2977,0,823
1752602,"Towai Traverse",2025-11-27,7605,0,1288
2716897,"Towai Traverse Climb",2025-11-27,8333,0,1315
14931000,"Top of Te Whiti to Towai",2025-11-27,36344,0,3185
8760918,"Spoonhill + Scrims",2025-11-27,1615,0,512
35338309,"Fade To Black",2025-11-27,2190,0,524
5741040,"Freewheel, trig to 4wd",2025-11-28,43411,6,4659
35457806,"Snail trail",2025-11-28,34500,0,4004
11559698,"Labyrinth 2016 - down",2025-11-28,21903,0,3048
35512175,"Double Happy",2025-11-28,1506,1,394
3385864,"banker",2025-11-28,20504,3,3520
9230928,"Jungle Scout Up",2025-11-28,21875,0,3386
27751723,"Mohaka Meander south",2025-11-28,3247,1,776
27751719,"Mohaka Meander north",2025-11-28,3359,2,600
1752652,"491",2025-11-28,16671,1,2446
22616278,"Pavlova",2025-11-28,1576,0,440
3385865,"B-line Ext",2025-11-28,21449,0,2727
33496074,"Dig This",2025-11-28,951,0,352
11890472,"Te Whiti Riser",2025-11-28,12920,1,1674
1752667,"Nga Tuna",2025-11-28,20463,1,2511
17193656,"Second Star 2018",2025-11-28,5470,1,1062
22324740,"Superplus Gracefield exit full",2025-11-28,11057,1,1777
22324737,"Lower Superplus to gracefield rd",2025-11-28,10968,1,1522
35587315,"Gingernuts and Towai Traverse",2025-11-28,2977,0,823
1752602,"Towai Traverse",2025-11-28,7605,0,1288
2716897,"Towai Traverse Climb",2025-11-28,8333,0,1315
14931000,"Top of Te Whiti to Towai",2025-11-28,36350,6,3190
8760918,"Spoonhill + Scrims",2025-11-28,1615,0,512
35338309,"Fade To Black",2025-11-28,2191,1,524
5741040,"Freewheel, trig to 4wd",2025-11-29,43431,20,4659
35457806,"Snail trail",2025-11-29,34512,12,4004
11559698,"Labyrinth 2016 - down",2025-11-29,21903,0,3048
35512175,"Double Happy",2025-11-29,1506,0,394
3385864,"banker",2025-11-29,20507,3,3522
9230928,"Jungle Scout Up",2025-11-29,21874,0,3386
27751723,"Mohaka Meander south",2025-11-29,3248,1,776
27751719,"Mohaka Meander north",2025-11-29,3367,8,599
1752652,"491",2025-11-29,16673,2,2446
22616278,"Pavlova",2025-11-29,1577,1,440
3385865,"B-line Ext",2025-11-29,21456,7,2727
33496074,"Dig This",2025-11-29,952,1,352
11890472,"Te Whiti Riser",2025-11-29,12923,3,1674
1752667,"Nga Tuna",2025-11-29,20465,2,2511
17193656,"Second Star 2018",2025-11-29,5477,7,1062
22324740,"Superplus Gracefield exit full",2025-11-29,11061,4,1777
22324737,"Lower Superplus to gracefield rd",2025-11-29,10972,4,1522
35587315,"Gingernuts and Towai Traverse",2025-11-29,2979,2,823
1752602,"Towai Traverse",2025-11-29,7606,1,1288
2716897,"Towai Traverse Climb",2025-11-29,8333,0,1315
14931000,"Top of Te Whiti to Towai",2025-11-29,36355,5,3190
8760918,"Spoonhill + Scrims",2025-11-29,1615,0,512
35338309,"Fade To Black",2025-11-29,2191,0,524
5741040,"Freewheel, trig to 4wd",2025-11-30,43447,16,4657
35457806,"Snail trail",2025-11-30,34516,4,4004
11559698,"Labyrinth 2016 - down",2025-11-30,21905,2,3048
35512175,"Double Happy",2025-11-30,1513,7,395
3385864,"banker",2025-11-30,20509,2,3522
9230928,"Jungle Scout Up",2025-11-30,21877,3,3386
27751723,"Mohaka Meander south",2025-11-30,3254,6,777
27751719,"Mohaka Meander north",2025-11-30,3372,5,599
1752652,"491",2025-11-30,16679,6,2446
22616278,"Pavlova",2025-11-30,1578,1,441
3385865,"B-line Ext",2025-11-30,21459,3,2727
33496074,"Dig This",2025-11-30,953,1,352
11890472,"Te Whiti Riser",2025-11-30,12926,3,1675
1752667,"Nga Tuna",2025-11-30,20471,6,2512
17193656,"Second Star 2018",2025-11-30,5480,3,1062
22324740,"Superplus Gracefield exit full",2025-11-30,11071,10,1779
22324737,"Lower Superplus to gracefield rd",2025-11-30,10982,10,1524
35587315,"Gingernuts and Towai Traverse",2025-11-30,2979,0,823
1752602,"Towai Traverse",2025-11-30,7607,1,1288
2716897,"Towai Traverse Climb",2025-11-30,8333,0,1315
14931000,"Top of Te Whiti to Towai",2025-11-30,36373,18,3186
8760918,"Spoonhill + Scrims",2025-11-30,1615,0,512
35338309,"Fade To Black",2025-11-30,2200,9,525
5741040,"Freewheel, trig to 4wd",2025-12-01,43449,2,4658
35457806,"Snail trail",2025-12-01,34517,1,4004
11559698,"Labyrinth 2016 - down",2025-12-01,21907,2,3048
35512175,"Double Happy",2025-12-01,1513,0,396
3385864,"banker",2025-12-01,20511,2,3523
9230928,"Jungle Scout Up",2025-12-01,21877,0,3386
27751723,"Mohaka Meander south",2025-12-01,3252,0,777
27751719,"Mohaka Meander north",2025-12-01,3373,1,599
1752652,"491",2025-12-01,16679,0,2446
22616278,"Pavlova",2025-12-01,1578,0,441
3385865,"B-line Ext",2025-12-01,21460,1,2727
33496074,"Dig This",2025-12-01,953,0,352
11890472,"Te Whiti Riser",2025-12-01,12926,0,1675
1752667,"Nga Tuna",2025-12-01,20470,0,2513
17193656,"Second Star 2018",2025-12-01,5480,0,1062
22324740,"Superplus Gracefield exit full",2025-12-01,11070,0,1780
22324737,"Lower Superplus to gracefield rd",2025-12-01,10981,0,1525
35587315,"Gingernuts and Towai Traverse",2025-12-01,2979,0,823
1752602,"Towai Traverse",2025-12-01,7607,0,1288
2716897,"Towai Traverse Climb",2025-12-01,8333,0,1315
14931000,"Top of Te Whiti to Towai",2025-12-01,36373,0,3186
8760918,"Spoonhill + Scrims",2025-12-01,1615,0,512
35338309,"Fade To Black",2025-12-01,2200,0,526
5741040,"Freewheel, trig to 4wd",2025-12-02,43464,15,4658
35457806,"Snail trail",2025-12-02,34527,10,4004
11559698,"Labyrinth 2016 - down",2025-12-02,21908,1,3048
35512175,"Double Happy",2025-12-02,1512,0,396
3385864,"banker",2025-12-02,20514,3,3523
9230928,"Jungle Scout Up",2025-12-02,21877,0,3386
27751723,"Mohaka Meander south",2025-12-02,3252,0,777
27751719,"Mohaka Meander north",2025-12-02,3385,12,599
1752652,"491",2025-12-02,16679,0,2446
22616278,"Pavlova",2025-12-02,1578,0,441
3385865,"B-line Ext",2025-12-02,21460,0,2727
33496074,"Dig This",2025-12-02,953,0,352
11890472,"Te Whiti Riser",2025-12-02,12929,3,1679
1752667,"Nga Tuna",2025-12-02,20470,0,2513
17193656,"Second Star 2018",2025-12-02,5486,6,1062
22324740,"Superplus Gracefield exit full",2025-12-02,11070,0,1780
22324737,"Lower Superplus to gracefield rd",2025-12-02,10981,0,1525
35587315,"Gingernuts and Towai Traverse",2025-12-02,2979,0,823
1752602,"Towai Traverse",2025-12-02,7607,0,1288
2716897,"Towai Traverse Climb",2025-12-02,8333,0,1315
14931000,"Top of Te Whiti to Towai",2025-12-02,36375,2,3186
8760918,"Spoonhill + Scrims",2025-12-02,1615,0,512
35338309,"Fade To Black",2025-12-02,2200,0,526
5741040,"Freewheel, trig to 4wd",2025-12-03,43465,1,4658
35457806,"Snail trail",2025-12-03,34528,1,4004
11559698,"Labyrinth 2016 - down",2025-12-03,21909,1,3048
35512175,"Double Happy",2025-12-03,1512,0,396
3385864,"banker",2025-12-03,20515,1,3523
9230928,"Jungle Scout Up",2025-12-03,21877,0,3386
27751723,"Mohaka Meander south",2025-12-03,3252,0,777
27751719,"Mohaka Meander north",2025-12-03,3386,1,599
1752652,"491",2025-12-03,16679,0,2446
22616278,"Pavlova",2025-12-03,1578,0,441
3385865,"B-line Ext",2025-12-03,21461,1,2727
33496074,"Dig This",2025-12-03,953,0,352
11890472,"Te Whiti Riser",2025-12-03,12929,0,1679
1752667,"Nga Tuna",2025-12-03,20471,1,2513
17193656,"Second Star 2018",2025-12-03,5486,0,1062
22324740,"Superplus Gracefield exit full",2025-12-03,11070,0,1780
22324737,"Lower Superplus to gracefield rd",2025-12-03,10981,0,1525
35587315,"Gingernuts and Towai Traverse",2025-12-03,2979,0,823
1752602,"Towai Traverse",2025-12-03,7607,0,1288
2716897,"Towai Traverse Climb",2025-12-03,8333,0,1315
14931000,"Top of Te Whiti to Towai",2025-12-03,36375,0,3186
8760918,"Spoonhill + Scrims",2025-12-03,1615,0,512
35338309,"Fade To Black",2025-12-03,2201,1,526
5741040,"Freewheel, trig to 4wd",2025-12-04,43465,0,4660
35457806,"Snail trail",2025-12-04,34489,0,4004
11559698,"Labyrinth 2016 - down",2025-12-04,21890,0,3048
35512175,"Double Happy",2025-12-04,1512,0,396
3385864,"banker",2025-12-04,20507,0,3523
9230928,"Jungle Scout Up",2025-12-04,21879,2,3388
27751723,"Mohaka Meander south",2025-12-04,3248,0,775
27751719,"Mohaka Meander north",2025-12-04,3387,1,599
1752652,"491",2025-12-04,16671,0,2446
22616278,"Pavlova",2025-12-04,1574,0,439
3385865,"B-line Ext",2025-12-04,21423,0,2729
33496074,"Dig This",2025-12-04,953,0,352
11890472,"Te Whiti Riser",2025-12-04,12929,0,1679
1752667,"Nga Tuna",2025-12-04,20419,0,2515
17193656,"Second Star 2018",2025-12-04,5466,0,1062
22324740,"Superplus Gracefield exit full",2025-12-04,11065,0,1780
22324737,"Lower Superplus to gracefield rd",2025-12-04,10976,0,1525
35587315,"Gingernuts and Towai Traverse",2025-12-04,2979,0,823
1752602,"Towai Traverse",2025-12-04,7607,0,1288
2716897,"Towai Traverse Climb",2025-12-04,8333,0,1315
14931000,"Top of Te Whiti to Towai",2025-12-04,36376,1,3186
8760918,"Spoonhill + Scrims",2025-12-04,1615,0,512
35338309,"Fade To Black",2025-12-04,2202,1,527
5741040,"Freewheel, trig to 4wd",2025-12-05,43414,0,4654
35457806,"Snail trail",2025-12-05,34454,0,4002
11559698,"Labyrinth 2016 - down",2025-12-05,21850,0,3046
